accuracy,artist,other_score,target_score
0.9104880021569156,A$AP Ant,0.9096598639455782,1.0
0.9117885082276773,A$AP Ant,0.9108505997818975,1.0
0.9089647515958923,A$AP Ant,0.908223407241089,0.975
0.8740623766285037,A$AP Ant,0.8728813559322034,0.9272727272727272
0.9107625743645213,A$AP Ant,0.9101092896174864,0.9736842105263158
0.861342694164107,A$AP Ant,0.8595227375056281,0.9310344827586207
0.9149102263856362,A$AP Ant,0.9140378548895899,1.0
0.9227357609710551,A$AP Ant,0.9224970553592462,0.9487179487179487
0.9066136815214306,A$AP Ant,0.906789413118527,0.8936170212765957
0.8765810655423534,A$AP Ant,0.8744639376218324,1.0
0.9134210526315789,A$AP Ant,0.9125697581716715,1.0
0.901323706377858,A$AP Ant,0.9001825928180158,1.0
0.9022054556006964,A$AP Ant,0.9013754755633596,1.0
0.8989838613269575,A$AP Ant,0.8981314044605184,1.0
0.8966489195114312,A$AP Ant,0.8954703832752613,1.0
0.9097744360902256,A$AP Ant,0.9092632719393283,0.96875
0.9131926121372032,A$AP Ant,0.9127767404641237,0.9512195121951219
0.8728370221327968,A$AP Ant,0.8720594304581097,0.9032258064516129
0.8945176960444136,A$AP Ant,0.8924769339957417,0.984375
0.9015527950310559,A$AP Ant,0.9002840012622279,0.9803921568627451
0.8713426853707414,A$AP Ant,0.8695829926410467,0.9591836734693877
0.9122662266226622,A$AP Ant,0.9115760111576011,0.9607843137254902
0.8959407216494846,A$AP Ant,0.8944789284547533,1.0
0.9038683602771362,A$AP Ant,0.9031787693205016,0.9714285714285714
0.9091900736296701,A$AP Ant,0.9088154269972452,0.9459459459459459
0.9119680851063829,A$AP Ant,0.9118042484538854,0.926829268292683
0.8956112852664577,A$AP Ant,0.894770206022187,0.9714285714285714
0.9142930459327688,A$AP Ant,0.9135834411384217,1.0
0.9154140127388535,A$AP Ant,0.9146748907735801,1.0
0.9213161659513591,A$AP Ant,0.9214457831325301,0.9090909090909091
0.9209894332372719,A$AP Ant,0.9206888188212466,0.9512195121951219
0.904093567251462,A$AP Ant,0.9030159668835009,1.0
0.9179460031762837,A$AP Ant,0.9169354838709678,0.9827586206896551
0.9187973484848485,A$AP Ant,0.919350990217132,0.8484848484848485
0.8996104285286185,A$AP Ant,0.8986690865093769,1.0
0.9092896174863389,A$AP Ant,0.9084390512961942,1.0
0.9169084674228436,A$AP Ant,0.9157754010695187,1.0
0.9053937121430632,A$AP Ant,0.9048175182481751,0.9523809523809523
0.9083969465648855,A$AP Ant,0.9075293444030919,0.9772727272727273
0.8578982154659617,A$AP Ant,0.8514328808446455,0.9037433155080213
0.9109257265877287,A$AP Ant,0.9107482993197279,0.926829268292683
0.8890915724188252,A$AP Ant,0.8871028037383177,0.9696969696969697
0.8822612085769981,A$AP Ant,0.8804653028479743,0.9444444444444444
0.9145794885315054,A$AP Ant,0.913843691651107,0.9772727272727273
0.9096435479414203,A$AP Ant,0.908659217877095,1.0
0.886223191566703,A$AP Ant,0.884272997032641,0.9818181818181818
0.9163701067615658,A$AP Ant,0.9155760841673082,1.0
0.8793745346239762,A$AP Ant,0.8786039453717754,0.92
0.8938640132669984,A$AP Ant,0.8930138373270334,0.9423076923076923
0.9152456095698651,A$AP Ant,0.9149537512846866,0.9459459459459459
0.8803290949887809,A$AP Ant,0.8788109756097561,0.96
0.9161404395049255,A$AP Ant,0.9156257965842467,0.9722222222222222
0.9225688909132316,A$AP Ant,0.9221076746849943,1.0
0.9099220220489379,A$AP Ant,0.9098316132536665,0.918918918918919
0.9145211122554068,A$AP Ant,0.9139812889812889,0.9722222222222222
0.919766081871345,A$AP Ant,0.9193320790216368,1.0
0.9096844396082698,A$AP Ant,0.9097413318657127,0.9047619047619048
0.8817040699885889,A$AP Ant,0.8803585346843336,0.9365079365079365
0.9170471841704718,A$AP Ant,0.9164316841835427,0.975609756097561
0.8778245882803524,A$AP Ant,0.8773510971786834,0.8983050847457628
0.9118763557483731,A$AP Ant,0.9108856594461201,1.0
0.8890429958391124,A$AP Ant,0.8888888888888888,0.896551724137931
0.8690671031096563,A$AP Ant,0.8687080536912751,0.8833333333333333
0.9227771010962241,A$AP Ant,0.9222606120434353,0.9622641509433962
0.9168844746471511,A$AP Ant,0.9169320594479831,0.9137931034482759
0.9206158287226365,A$AP Ant,0.9201262442340374,0.9736842105263158
0.9138896294321515,A$AP Ant,0.9133369330453563,0.9574468085106383
0.9086872051068554,A$AP Ant,0.9084269662921348,0.9302325581395349
0.9140295358649789,A$AP Ant,0.9133333333333333,0.9761904761904762
0.9289547113114403,A$AP Ant,0.9287878787878788,0.9487179487179487
0.9138166894664843,A$AP Ant,0.9125971143174251,1.0
0.9328712871287129,A$AP Ant,0.9325104519211627,1.0
0.9194437784703908,A$AP Ant,0.9190625755013289,0.96875
0.9224555735056543,A$AP Ant,0.9221111369448965,0.96875
0.8883561643835617,A$AP Ant,0.8873435326842837,0.9545454545454546
0.9229871645274212,A$AP Ant,0.9229318878152251,0.9285714285714286
0.9197783666586364,A$AP Ant,0.9191355026711996,1.0
0.9114688128772636,A$AP Ant,0.9114109709592256,0.9142857142857143
0.9045428407130535,A$AP Ant,0.9047757716948165,0.8863636363636364
0.9162586962123164,A$AP Ant,0.9153645833333334,1.0
0.9177415429544902,A$AP Ant,0.9173817112037264,0.9666666666666667
0.9207302426134999,A$AP Ant,0.9200387690816574,1.0
0.9248170326014638,A$AP Ant,0.9245535714285714,0.9655172413793104
0.9198733560642961,A$AP Ant,0.9197637213881369,0.9302325581395349
0.9251240414975191,A$AP Ant,0.9245454545454546,1.0
0.9252206223873665,A$AP Ant,0.9248473461719117,0.9583333333333334
0.8914011647824598,A$AP Ant,0.8900907187718073,0.9622641509433962
0.9159642401021711,A$AP Ant,0.9153766769865841,0.9743589743589743
0.919072292129287,A$AP Ant,0.9185148268128582,0.975
0.9255583126550868,A$AP Ant,0.9251422070534698,0.9736842105263158
0.8936831204694512,A$AP Ant,0.8917870990482905,0.9833333333333333
0.9172396856581533,A$AP Ant,0.9166460549097205,1.0
0.9165625780664501,A$AP Ant,0.9165195460277428,0.9210526315789473
0.9146119906566312,A$AP Ant,0.9144356955380577,0.9302325581395349
0.8686094069529653,A$AP Ant,0.8624252311038608,0.9658119658119658
0.9215456674473068,A$AP Ant,0.921170639603493,0.9696969696969697
0.9206945096198967,A$AP Ant,0.9203686200378072,0.9666666666666667
0.9273298429319372,A$AP Ant,0.92739898989899,0.9130434782608695
0.8859434949424485,A$AP Ant,0.8857345635202271,0.8979591836734694
0.881243063263041,A$AP Ant,0.8803773584905661,0.9245283018867925
0.8984973934375958,A$AP Ant,0.8983840894965818,0.9069767441860465
0.9232490490042515,A$AP Ant,0.923042304230423,0.96
0.8971391835422694,A$AP Ant,0.8963713631905852,0.9423076923076923
0.968141592920354,A$AP Rocky,0.9782608695652174,0.9677121771217713
0.7889499869075675,A$AP Rocky,0.7857350800582241,0.8177083333333334
0.7965898174831892,A$AP Rocky,0.7940337224383917,0.8284789644012945
0.802003261122758,A$AP Rocky,0.799649386426246,0.8333333333333334
0.796829268292683,A$AP Rocky,0.792094861660079,0.8557377049180328
0.8314274447949527,A$AP Rocky,0.8295525494276795,0.8651685393258427
0.8360172820109977,A$AP Rocky,0.8339929181420538,0.8694158075601375
0.7890188103711235,A$AP Rocky,0.78559510567297,0.8254437869822485
0.8168139479340817,A$AP Rocky,0.8131606765327696,0.8511166253101737
0.8098209441128594,A$AP Rocky,0.8045325779036827,0.8428290766208252
0.7461224489795918,A$AP Rocky,0.7377750611246944,0.7628992628992629
0.808199121522694,A$AP Rocky,0.8042704626334519,0.8264462809917356
0.7859882383022245,A$AP Rocky,0.7841100505334082,0.8051575931232091
0.7712970069071374,A$AP Rocky,0.7793946449359721,0.7556306306306306
0.78622267412303,A$AP Rocky,0.78766544635314,0.7728459530026109
0.7883838383838384,A$AP Rocky,0.7855567805953694,0.8192771084337349
0.7990161630358398,A$AP Rocky,0.7987851176917237,0.8018867924528302
0.7626329787234043,A$AP Rocky,0.7576636288318144,0.7828282828282829
0.75963794837412,A$AP Rocky,0.7535446205170976,0.7846153846153846
0.7961538461538461,A$AP Rocky,0.79453125,0.815625
0.8101989480905557,A$AP Rocky,0.8057395143487859,0.8716216216216216
0.7698412698412699,A$AP Rocky,0.7751100440176071,0.7496159754224271
0.820496764767272,A$AP Rocky,0.8175005510249064,0.8740157480314961
0.7474554707379135,A$AP Rocky,0.7480916030534351,0.7442748091603053
0.8224159931943854,A$AP Rocky,0.8204778156996587,0.8501628664495114
0.8114323258869908,A$AP Rocky,0.80936844558378,0.8436363636363636
0.8045391384900417,A$AP Rocky,0.802848575712144,0.8259493670886076
0.8016816468541607,A$AP Rocky,0.7925622654384169,0.8532818532818532
0.8190294553930918,A$AP Rocky,0.8198136787093843,0.8081761006289309
0.8155072862249106,A$AP Rocky,0.8090322580645162,0.8528864059590316
0.7622899813316739,A$AP Rocky,0.7643504531722054,0.7526501766784452
0.7864978902953587,A$AP Rocky,0.7803468208092486,0.8299319727891157
0.8353717724713647,A$AP Rocky,0.8343268242548818,0.8531468531468531
0.7800518881522053,A$AP Rocky,0.7776659959758552,0.7946611909650924
0.8277138157894737,A$AP Rocky,0.8234782608695652,0.9015151515151515
0.8048548310328415,A$AP Rocky,0.8065194532071503,0.7889447236180904
0.8141418563922942,A$AP Rocky,0.8124560992741746,0.8383838383838383
0.8102045304596437,A$AP Rocky,0.8110533774208786,0.7987220447284346
0.8014475271411339,A$AP Rocky,0.8068611561318206,0.7562076749435666
0.7953044754218636,A$AP Rocky,0.795016077170418,0.7983193277310925
0.808407994486561,A$AP Rocky,0.8076252180413656,0.8176470588235294
0.8177017321504013,A$AP Rocky,0.8207869001591994,0.7774480712166172
0.8186573670444638,A$AP Rocky,0.8177548144668859,0.8303030303030303
0.8264740799366839,A$AP Rocky,0.8263410561469422,0.8288973384030418
0.7833427124366911,A$AP Rocky,0.7840760157273918,0.7788844621513944
0.7713046172916022,A$AP Rocky,0.7677707480461481,0.7888888888888889
0.7836065573770492,A$AP Rocky,0.7842401500938087,0.7792207792207793
0.8222904782799474,A$AP Rocky,0.8193655303030303,0.8592814371257484
0.7560199909132213,A$AP Rocky,0.7842592592592592,0.7288135593220338
0.8166137085792101,A$AP Rocky,0.8162859980139027,0.8201058201058201
0.8239635337529846,A$AP Rocky,0.8200466200466201,0.8769716088328076
0.8198438783894824,A$AP Rocky,0.818773032733579,0.8392156862745098
0.8321799307958477,A$AP Rocky,0.8326200665715644,0.8277511961722488
0.8250319284802043,A$AP Rocky,0.8255760368663595,0.8184357541899442
0.7868449781659389,A$AP Rocky,0.7838340043357076,0.8091954022988506
0.8147045350435181,A$AP Rocky,0.8126714891494138,0.8375350140056023
0.7934890656063618,A$AP Rocky,0.7888918846050148,0.8476190476190476
0.8387774594078319,A$AP Rocky,0.8374065845283781,0.8626760563380281
0.7992212217084449,A$AP Rocky,0.7958156779661016,0.8378378378378378
0.7990900383141762,A$AP Rocky,0.798954248366013,0.8005698005698005
0.8137695103698952,A$AP Rocky,0.8146118721461187,0.8013468013468014
0.7660311958405546,A$AP Rocky,0.7715254237288136,0.734375
0.7735507246376812,A$AP Rocky,0.770192994996426,0.791828793774319
0.7540236866079563,A$AP Rocky,0.757086472909939,0.7371541501976284
0.811042944785276,A$AP Rocky,0.8096676737160121,0.8225806451612904
0.7965801886792453,A$AP Rocky,0.7920792079207921,0.8191489361702128
0.8126489062161577,A$AP Rocky,0.8117212736502076,0.8268551236749117
0.8184888138455044,A$AP Rocky,0.8204895738893926,0.7914110429447853
0.8130882031079011,A$AP Rocky,0.8112590516234525,0.8402777777777778
0.7990554899645809,A$AP Rocky,0.7972491085073866,0.8220064724919094
0.7887596899224806,A$AP Rocky,0.7890461215932913,0.7852564102564102
0.7913279132791328,A$AP Rocky,0.7901234567901234,0.8048048048048048
0.8140724946695096,A$AP Rocky,0.8154056517775752,0.7947019867549668
0.7770777077707771,A$AP Rocky,0.7696078431372549,0.8218029350104822
0.7867298578199052,A$AP Rocky,0.7805573147561748,0.8321678321678322
0.7819775403998904,A$AP Rocky,0.7789799072642968,0.8052884615384616
0.8361714621256606,A$AP Rocky,0.8373115577889447,0.8198198198198198
0.8166372462488968,A$AP Rocky,0.8170294187993303,0.811965811965812
0.8293066195246513,A$AP Rocky,0.829045643153527,0.8339483394833949
0.7923076923076923,A$AP Rocky,0.7924974653599189,0.7912885662431942
0.8232834507042254,A$AP Rocky,0.824138761744158,0.8142493638676844
0.8203668564199873,A$AP Rocky,0.8197164078325456,0.83
0.8296925566343042,A$AP Rocky,0.8287376130978027,0.8443708609271523
0.8048567053161234,A$AP Rocky,0.8076293002574304,0.7651006711409396
0.8032527671109103,A$AP Rocky,0.8028032866118898,0.8096885813148789
0.7620607504466944,A$AP Rocky,0.7626174730247128,0.7587628865979381
0.8172824550777307,A$AP Rocky,0.8204360837964942,0.7636363636363637
0.8151332760103182,A$AP Rocky,0.8166281755196305,0.7950310559006211
0.8281352235550709,A$AP Rocky,0.8281959378733572,0.8275
0.776840921866217,A$AP Rocky,0.771718452758402,0.8168316831683168
0.8210698913711826,A$AP Rocky,0.8227074235807861,0.7959866220735786
0.8048074782995771,A$AP Rocky,0.8048954372623575,0.8035087719298246
0.7970829068577278,A$AP Rocky,0.7957605270696075,0.8081534772182254
0.820705489459403,A$AP Rocky,0.8230941704035875,0.7885196374622356
0.8277124686837541,A$AP Rocky,0.828374822910342,0.8145161290322581
0.8304952045410061,A$AP Rocky,0.8285655484667627,0.868
0.7431623931623932,A$AP Rocky,0.7946963216424294,0.6917164816396243
0.8055320349985887,Action Bronson,0.8036697247706422,0.8278388278388278
0.7970108695652174,Action Bronson,0.7971223021582734,0.7951219512195122
0.8120362737015664,Action Bronson,0.8104730734900327,0.8309352517985612
0.7707136997538966,Action Bronson,0.7545362903225806,0.8414096916299559
0.7817040951122853,Action Bronson,0.7770794824399261,0.8204334365325078
0.8353042356482477,Action Bronson,0.83559510567297,0.8269230769230769
0.772165312610385,Action Bronson,0.7646586345381526,0.8269794721407625
0.8194004387033877,Action Bronson,0.818762781186094,0.8324607329842932
0.8122914349276974,Action Bronson,0.8111548954228555,0.8249158249158249
0.8316787003610109,Action Bronson,0.8327822390174776,0.8080808080808081
0.832905982905983,Action Bronson,0.8357712765957447,0.7559523809523809
0.7736334405144695,Action Bronson,0.7717314487632508,0.7928571428571428
0.8255290409725349,Action Bronson,0.8272153378536358,0.7818181818181819
0.7779179810725552,Action Bronson,0.7747592847317745,0.8129770992366412
0.8410133216859577,Action Bronson,0.8413824673838407,0.8333333333333334
0.8443694643610291,Action Bronson,0.8437088996054362,0.8611111111111112
0.8264616818075937,Action Bronson,0.8260340632603407,0.8360655737704918
0.8384046052631579,Action Bronson,0.8383220910623946,0.8416666666666667
0.8338336192109777,Action Bronson,0.8335173327445352,0.8444444444444444
0.8300469483568075,Action Bronson,0.8308531746031746,0.8157894736842105
0.8248765154916928,Action Bronson,0.8284176029962547,0.7417582417582418
0.8273269953570639,Action Bronson,0.8270368684569868,0.8372093023255814
0.8289995592772146,Action Bronson,0.8302145139205842,0.7948717948717948
0.8209514881649871,Action Bronson,0.8211065074335852,0.8170731707317073
0.8311178906079756,Action Bronson,0.83235559566787,0.7961783439490446
0.7829883570504528,Action Bronson,0.7758436944937833,0.855595667870036
0.83574546289915,Action Bronson,0.8342181467181468,0.8660287081339713
0.8353934899052328,Action Bronson,0.8371059868838587,0.7716535433070866
0.8305957342485903,Action Bronson,0.831230283911672,0.8218181818181818
0.8250995083118707,Action Bronson,0.8251714005876591,0.8235294117647058
0.8346213292117465,Action Bronson,0.8345588235294118,0.8361581920903954
0.8371745625266752,Action Bronson,0.8362315650451244,0.8671328671328671
0.8223728813559322,Action Bronson,0.824093567251462,0.7733333333333333
0.8182923862807103,Action Bronson,0.8165905631659056,0.8579881656804734
0.8299046663321625,Action Bronson,0.8315217391304348,0.8104575163398693
0.8069085487077535,Action Bronson,0.8052347959969207,0.8582677165354331
0.8167884932798868,Action Bronson,0.81689453125,0.8137931034482758
0.8320862676056338,Action Bronson,0.830947511929107,0.8671328671328671
0.8279857397504456,Action Bronson,0.8272058823529411,0.8529411764705882
0.7944565555901588,Action Bronson,0.7910757523348322,0.825
0.8209848136217212,Action Bronson,0.8202087286527514,0.8461538461538461
0.7776349614395887,Action Bronson,0.7743988684582744,0.8098591549295775
0.7958299485513133,Action Bronson,0.7978142076502732,0.7638888888888888
0.801056338028169,Action Bronson,0.7999355670103093,0.8125
0.8318098720292505,Action Bronson,0.8325335892514395,0.8173076923076923
0.8342909675936566,Action Bronson,0.8374877810361682,0.7837837837837838
0.8239743295897318,Action Bronson,0.824256837098692,0.8164556962025317
0.8591001666358082,Action Bronson,0.8592380952380952,0.8543046357615894
0.8304,Action Bronson,0.8305044226631604,0.828125
0.7978487820310028,Action Bronson,0.7947255880256593,0.8225352112676056
0.8438874230430958,Action Bronson,0.8453488372093023,0.8185483870967742
0.8389556377079482,Action Bronson,0.840187146023147,0.8202247191011236
0.8001046572475143,Action Bronson,0.8004939626783754,0.7921348314606742
0.824025529974926,Action Bronson,0.8249349420392713,0.8
0.7710459183673469,Action Bronson,0.7730796335447498,0.7516778523489933
0.8526234567901234,Action Bronson,0.8537848605577689,0.8170731707317073
0.8536448598130841,Action Bronson,0.8554679992312128,0.7891156462585034
0.8228967495219885,Action Bronson,0.8216337746689982,0.850828729281768
0.8349425287356322,Action Bronson,0.8351115421920465,0.831858407079646
0.7764360313315927,Action Bronson,0.7754283631060882,0.7850467289719626
0.8311575282854656,Action Bronson,0.8304970891177788,0.8538461538461538
0.823911474621121,Action Bronson,0.8224464060529634,0.8541666666666666
0.7942979767014102,Action Bronson,0.789774638412378,0.8408304498269896
0.8448239060832444,Action Bronson,0.8434859937750111,0.8770053475935828
0.7832971126979199,Action Bronson,0.7796552889489693,0.8244274809160306
0.8321009134406263,Action Bronson,0.8310205908683975,0.8692307692307693
0.8333333333333334,Action Bronson,0.8321886446886447,0.8653846153846154
0.7832087406555491,Action Bronson,0.790341578327444,0.7764044943820225
0.8301036502929248,Action Bronson,0.8317624882186616,0.7938144329896907
0.8382655158240855,Action Bronson,0.8390707497360085,0.8091603053435115
0.8161065313887127,Action Bronson,0.8115412710007305,0.8461538461538461
0.7950030102347984,Action Bronson,0.7924777301220719,0.8213058419243986
0.8104046242774566,Action Bronson,0.8065231158961368,0.8509933774834437
0.8112628937831057,Action Bronson,0.8067908653846154,0.8687258687258688
0.8057954862078573,Action Bronson,0.8062953995157385,0.8
0.8275320008982708,Action Bronson,0.8288582769087088,0.7941176470588235
0.8111298482293423,Action Bronson,0.8076219512195122,0.8525179856115108
0.7832298136645963,Action Bronson,0.7777031564808596,0.8512396694214877
0.8133065672497849,Action Bronson,0.809433962264151,0.8534201954397395
0.8224960073009354,Action Bronson,0.8259109311740891,0.7445652173913043
0.7943303442291004,Action Bronson,0.7919776119402985,0.8257261410788381
0.8296339002594407,Action Bronson,0.8248222365869424,0.8693333333333333
0.8028516588977241,Action Bronson,0.8020527859237536,0.8143459915611815
0.7974447697631089,Action Bronson,0.7993809791783906,0.7635467980295566
0.7615270203272186,Action Bronson,0.7589147286821706,0.7661623108665749
0.8274432809773123,Action Bronson,0.8300609343263372,0.7516339869281046
0.7944530046224961,Action Bronson,0.7948275862068965,0.7913043478260869
0.8084638636988184,Action Bronson,0.8062610750147667,0.8379446640316206
0.7991452991452992,Action Bronson,0.7973595333128646,0.8221343873517787
0.7975806451612903,Action Bronson,0.798068730474297,0.7889447236180904
0.7982878544676297,Action Bronson,0.8000567214974476,0.7688679245283019
0.7777080062794348,Action Bronson,0.7742925332424139,0.8174603174603174
0.9590736040609137,André 3000,0.9590606156775627,1.0
0.8195329087048833,Bas,0.8197716784066068,0.8114754098360656
0.8046441191317516,Bas,0.8066370525215574,0.7481481481481481
0.8267627844109033,Bas,0.8272033310201249,0.8103448275862069
0.8321616871704746,Bas,0.831049202426421,0.8811881188118812
0.8589055793991416,Bas,0.8586169442433019,0.8823529411764706
0.8592285508291276,Bas,0.8589978054133138,0.875
0.826281620774569,Bas,0.8257887517146777,0.8494623655913979
0.8442934239456327,Bas,0.8449928615133592,0.81
0.8399418725347727,Bas,0.83900994288132,0.8888888888888888
0.8115799803729146,Bas,0.8109402571212503,0.8348623853211009
0.764525993883792,Bas,0.760829322473158,0.8057851239669421
0.7753459929192147,Bas,0.7735519888346127,0.7966804979253111
0.8127131027764247,Bas,0.8138832997987927,0.7769230769230769
0.7698125616573496,Bas,0.7684323550465283,0.7854251012145749
0.8014933058702368,Bas,0.8018065887353879,0.7916666666666666
0.8398088510284646,Bas,0.8406043839114705,0.8070175438596491
0.7696556205328136,Bas,0.7693935119887165,0.7727272727272727
0.8337251549476384,Bas,0.8337696335078534,0.8315789473684211
0.7577197149643705,Bas,0.7556943423952975,0.7822222222222223
0.8333333333333334,Bas,0.8355712084525644,0.752
0.7827893175074184,Bas,0.7858733693923003,0.7400881057268722
0.8228907486993893,Bas,0.8221607924441373,0.8625
0.8229863835679667,Bas,0.8211171341032288,0.9111111111111111
0.8162874251497007,Bas,0.8148148148148148,0.8775510204081632
0.8284890170845352,Bas,0.8291240045506257,0.8035714285714286
0.8096085409252669,Bas,0.8102170460561143,0.7948717948717948
0.7373584905660377,Bas,0.7333333333333333,0.7735849056603774
0.8270391061452514,Bas,0.8276810265811182,0.8018018018018018
0.8260198456449834,Bas,0.8272133363370129,0.7708333333333334
0.8269873079492318,Bas,0.8268486916951081,0.8333333333333334
0.8296264305765494,Bas,0.8292736449418477,0.8513513513513513
0.8114795918367347,Bas,0.8111702127659575,0.81875
0.7998878923766816,Bas,0.7985760901809552,0.8223350253807107
0.8283792579735301,Bas,0.8296788482834995,0.7659574468085106
0.7641415812107178,Bas,0.7637342908438061,0.7689075630252101
0.7350427350427351,Bas,0.737965676015069,0.7119205298013245
0.831302116741501,Bas,0.8325693080113512,0.7708333333333334
0.840223232740802,Bas,0.8397976391231029,0.8617021276595744
0.823194349510139,Bas,0.8232276119402985,0.8217821782178217
0.7863220926567916,Bas,0.7828317373461012,0.8273092369477911
0.8570658036677454,Bas,0.8571688500727802,0.8484848484848485
0.8263642806520198,Bas,0.8245785487417542,0.8785714285714286
0.8232502965599051,Bas,0.8227350847041492,0.8380281690140845
0.7891215823152996,Bas,0.7887106724244294,0.7959183673469388
0.840024580090127,Bas,0.8401502504173622,0.8333333333333334
0.7959818902093945,Bas,0.795740851829634,0.8
0.8347529812606473,Bas,0.8334416287632662,0.9113924050632911
0.7962503446374414,Bas,0.7940247055443838,0.8493150684931506
0.7922906267332224,Bas,0.7908251586843624,0.8285714285714286
0.7833284067395803,Bas,0.7841658812441094,0.77
0.7577407281388228,Bas,0.7553426676492262,0.7866666666666666
0.8257847533632287,Bas,0.8274193548387097,0.7666666666666667
0.8195852534562212,Bas,0.8204341670599339,0.7843137254901961
0.8244120940649496,Bas,0.8244972577696527,0.8202247191011236
